Id,Title,Original Title,Original Language,Overview,Popularity,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Adult,Genres,Production Companies,Production Countries,Spoken Languages,Status
663747,Tiền Nhiều Để Làm Gì,Tiền Nhiều Để Làm Gì,vi,,0.6,0,0,0,,1,1,FALSE,[],[],[],[],Released
580626,The Divine Move 2: The Wrathful,신의 한 수: 귀수편,ko,"In the 1990s, when Go gambling fever swept Korea, Gui-su loses everything because his father gambled obsessively until there was nothing left. Left all alone in the world, Gui-su meets a mentor and Go teacher, Il-do, and goes through vicious training to become the grandmaster of Go. He sets out for revenge on the world that destroyed his life, but soon finds himself chased by an unknown loner pursuing his own vendetta.",8.666,0,0,106,11/7/2019,7.2,22,FALSE,"['Crime', 'Action']","['Mays Entertainment', 'CJ Entertainment', 'Azit Film']",['South Korea'],['한국어/조선말'],Released
542224,Gretel & Hansel,Gretel & Hansel,en,"A long time ago in a distant fairy tale countryside, a young girl leads her little brother into a dark wood in desperate search of food and work, only to stumble upon a nexus of terrifying evil.",23.001,22304357,5000000,87,1/30/2020,6,1325,FALSE,"['Fantasy', 'Horror', 'Mystery']","['Automatik Entertainment', 'Bron Studios', 'Creative Wealth Media Finance', 'Orion Pictures', 'Wild Atlantic Pictures', 'Metro-Goldwyn-Mayer']","['Canada', 'Ireland', 'United States of America']",['English'],Released
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),en,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",52.935,205372791,75000000,109,2/5/2020,6.939,9915,FALSE,"['Action', 'Crime']","['Warner Bros. Pictures', 'DC Films', 'LuckyChap Entertainment', 'Clubhouse Pictures', 'Kroll & Co Entertainment']",['United States of America'],['English'],Released
331482,Little Women,Little Women,en,Four sisters come of age in America in the aftermath of the Civil War.,53.212,216600000,40000000,135,12/25/2019,7.9,5971,FALSE,"['Drama', 'Romance']","['Columbia Pictures', 'Regency Enterprises', 'Pascal Pictures']",['United States of America'],"['Français', 'English']",Released
582913,The Room,The Room,en,"Kate and Matt discover that a part of their house can grant wishes. In the wake of two miscarriages, what they want most is a child.",24.499,44291,0,100,9/12/2019,6.419,879,FALSE,"['Horror', 'Drama', 'Mystery', 'Science Fiction']","['Versus Production', 'Les Films du Poisson', 'Bidibul Productions']","['Belgium', 'France', 'Luxembourg']",['English'],Released
11324,Shutter Island,Shutter Island,en,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",94.396,294800000,80000000,138,2/14/2010,8.202,23108,FALSE,"['Drama', 'Thriller', 'Mystery']","['Paramount', 'Phoenix Pictures', 'Sikelia Productions', 'Appian Way']",['United States of America'],"['English', 'Deutsch']",Released
635199,Howling Village,犬鳴村,ja,"After her brother goes missing, a young psychologist visits an infamous haunted and cursed location known as ‘Howling Village’ to investigate his disappearance and uncover her family’s dark history.",14.445,12175665,0,108,2/7/2020,6,81,FALSE,"['Horror', 'Mystery']",['Toei Company'],['Japan'],['日本語'],Released
575718,Secret Zoo,해치지않아,ko,"A lawyer is given the mission of revitalising a bankrupt zoo that has no animals. When he and a group of zookeepers come up with the idea to dress like animals and his fake polar bear goes viral, the zoo becomes a hit, before his law firm’s real intentions are revealed.",11.159,8300000,8100000,117,1/15/2020,6.3,57,FALSE,"['Comedy', 'Drama']","['about Film', 'Acemaker Movieworks', 'DCG Plus', 'Central Films', 'Finecut']",['South Korea'],['한국어/조선말'],Released
628053,Happy Old Year,ฮาวทูทิ้ง..ทิ้งอย่างไรไม่ให้เหลือเธอ,th,"While decluttering her home, a woman's hefty house renovation leads her back to the past when she uncovers her ex-boyfriend's belongings.",9.561,0,0,113,12/26/2019,6.9,74,FALSE,"['Drama', 'Romance']","['Very Sad Pictures', 'Happy Ending Film', 'GDH 559']",['Thailand'],"['English', 'ภาษาไทย']",Released
732525,Drama Queen,Sắc Đẹp Dối Trá,vi,"A gay stuntman whose wish of becoming a woman gets accidentally fulfilled when he has to run away from a deadly gang after witnessing a murder. After the operation, she could have lived a low-key life if her father had not gotten so sick, and the only opportunity presents to her is the chance to enter a beauty contest. Thus our hero's journey begins when she fights her way to the top prize, while diverting the gangster's assassin, the disgruntled ex girlfriend, bitchy fellow contestants and nosy fashion bloggers.",0.6,0,0,90,2/14/2020,0,0,FALSE,['Comedy'],[],[],[],Released
604362,Hitman: Agent Jun,히트맨,ko,A failing webtoon artist finds he's drawn a target on his own back after publishing a story containing real secrets from his former life as a superspy.,17.854,0,0,110,1/22/2020,7.4,54,FALSE,"['Action', 'Comedy']","['Lotte Entertainment', 'Very Good Studio']",['South Korea'],['한국어/조선말'],Released
925736,TIẾNG GỌI NƠI HOANG DÃ,TIẾNG GỌI NƠI HOANG DÃ,en,Adventure Intriguing,0.6,2000,1000,83,2/5/2020,9,1,FALSE,"['Action', 'Family']",['Dientes de Canibal (DDC)'],[],[],Released
572197,Mr. Zoo: The Missing VIP,미스터 주: 사라진 VIP,ko,A zoophobic national security agent suddenly receives the ability to talk to animals after a freak accident.,10.334,4354691,0,114,1/22/2020,6.3,20,FALSE,"['Comedy', 'Action', 'Fantasy']","['Leeyang Film', 'Little Big Pictures', 'Plus M Entertainment', 'HJ Film']",['South Korea'],"['English', '普通话', '한국어/조선말']",Released
522627,The Gentlemen,The Gentlemen,en,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",90.011,115171795,22000000,113,1/1/2020,7.679,5407,FALSE,"['Action', 'Crime', 'Comedy']","['Miramax', 'Toff Guy Films', 'Coach Films', 'STXfilms']","['United Kingdom', 'United States of America']",['English'],Released
321258,The Boy,The Boy,en,"A young American woman takes a job as a nanny in a remote English village, soon discovering that the family's eight-year-old son is a life-sized doll that comes with a list of strict rules.",24.824,73929392,10000000,98,1/22/2016,6,3638,FALSE,"['Horror', 'Thriller', 'Mystery']","['Lakeshore Entertainment', 'Vertigo Entertainment', 'STXfilms']",['United States of America'],['English'],Released
939243,Sonic the Hedgehog 3,Sonic the Hedgehog 3,en,"The third film in the ""Sonic the Hedgehog"" franchise.",60.028,0,0,0,12/19/2024,0,0,FALSE,"['Science Fiction', 'Action', 'Comedy', 'Adventure', 'Family']","['Paramount', 'Original Film', 'Marza Animation Planet', 'SEGA', 'Blur Studio']","['Japan', 'United States of America']",['English'],In Production
523371,Inmate Zero,Patients of a Saint,en,There's a zombie outbreak after a medical trial in an international detention and medical facility on an isolated island. An ex US Special Forces/bodyguard woman inmate and a guard form a team.,12.071,0,141129,106,2/28/2020,6.4,110,FALSE,['Horror'],['Golden Crab Films'],['United States of America'],['English'],Released
570670,The Invisible Man,The Invisible Man,en,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",31.109,144500000,7000000,124,2/26/2020,7.118,5480,FALSE,"['Thriller', 'Science Fiction', 'Horror']","['Blumhouse Productions', 'Universal Pictures', 'Goalpost Pictures', 'Nervous Tick']","['Australia', 'United States of America']",['English'],Released
676576,The Late Night Ride,Cuốc Xe Nửa Đêm,vi,"A young, unemployed man, who works for the mafia to pay off a large family debt, falls in love with a mysterious motorcycle taxi rider. However, their chance meeting and romance may not be the product of a coincidence.",0.6,0,0,82,2/28/2020,7,2,FALSE,['Crime'],['Lee Entertainment'],['Vietnam'],['Tiếng Việt'],Released
508439,Onward,Onward,en,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",43.262,141940042,200000000,103,2/29/2020,7.702,5897,FALSE,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['Walt Disney Pictures', 'Pixar']",['United States of America'],['English'],Released
676834,Accidentally Dad,Nắng 3: Lời Hứa Của Cha,vi,"The life of a single mother with her little daughter is more interesting when the appearance of a gentleman, the plan to ""find a husband, find a father"" begins from here.",0.6,0,0,0,3/6/2020,4,1,FALSE,"['Comedy', 'Family']",[],[],['Tiếng Việt'],Released
639798,32 Malasana Street,Malasaña 32,es,"Malasaña neighborhood, Madrid, Spain, 1976. While political turmoil ravages the streets all over the country, the Olmedo family arrives in the big city and settles into their new apartment. They soon discover that they are not the only ones roaming its corridors.",20.027,0,0,105,1/17/2020,6.5,634,FALSE,"['Drama', 'Horror']","['4 Cats Pictures', 'Atresmedia', 'Bambú Producciones', 'Mr. Fields and Friends', 'Movistar+', 'Warner Bros. Entertainment España']",['Spain'],['Español'],Released
612882,Lake of Death,De dødes tjern,no,A small group of friends battle to survive in the middle of the forests and fjords of Norway. The story is based on Norwegian legend thought to be innocent folklore.,4.386,0,0,94,11/1/2019,4.1,26,FALSE,"['Horror', 'Drama', 'Mystery']","['Pryserfilm', 'SF Norge', 'Canopy Films']",['Norway'],"['Dansk', 'Norsk']",Released
338762,Bloodshot,Bloodshot,en,"After he and his wife are murdered, marine Ray Garrison is resurrected by a team of scientists. Enhanced with nanotechnology, he becomes a superhuman, biotech killing machine—'Bloodshot'. As Ray first trains with fellow super-soldiers, he cannot recall anything from his former life. But when his memories flood back and he remembers the man that killed both him and his wife, he breaks out of the facility to get revenge, only to discover that there's more to the conspiracy than he thought.",44.849,39861118,42000000,110,3/5/2020,6.742,4802,FALSE,"['Action', 'Science Fiction', 'Adventure']","['Cross Creek Pictures', 'Mimran Schur Pictures', 'Original Film', 'The Hideaway Entertainment', 'Valiant Entertainment', 'Columbia Pictures', 'One Race', 'Bona Film Group', 'Mid Atlantic Films']","['Canada', 'China', 'Hungary', 'South Africa', 'United States of America']",['English'],Released
585244,I Still Believe,I Still Believe,en,The true-life story of Christian music star Jeremy Camp and his journey of love and loss that looks to prove there is always hope.,34.842,16069730,12000000,115,3/12/2020,7.6,1127,FALSE,"['Music', 'Drama', 'Romance']",['Kevin Downes Productions'],['United States of America'],['English'],Released
657168,Heartbeat,ฮาร์ทบีท เสี่ยงนัก...รักมั้ยลุง,th,"A downhearted 40-year-old man needs to step outside his safe zone to unlock the mystery which his late girlfriend left to him. While travelling, he meets a lively 20-year-old guesthouse attendant, there she helps him find more clues to the mystery and also to his lonely life.",1.803,0,0,116,12/12/2019,9,3,FALSE,"['Family', 'Drama', 'Romance']",['Transformation Films'],['Thailand'],['ภาษาไทย'],Released
605802,8,8,en,"An old man, fated to collect souls for eternity, seeks atonement after trading his daughter's soul.",9.005,142725,0,99,3/13/2020,6.1,75,FALSE,['Horror'],['Man Makes a Picture'],['South Africa'],"['English', '']",Released
645212,The Protector,บอดี้การ์ดหน้าหัก,th,"'Kum Gon'​, a bank security guard Just on duty and about to going home. Meanwhile Kam Gon going home, The terrorist incident is chasing after 'Mr Chun Khempin', the neighboring country's president. Kam Gon has seen and assisted Mr Chun inadvertently and that causing the hunting unit to kill them both.",1.661,0,0,90,11/28/2019,5,2,FALSE,"['Action', 'Comedy']",['Bang Fai Film'],['Thailand'],['ภาษาไทย'],Released
614869,The Dustwalker,The Dustwalker,en,"An alien spaceship crash-lands in an isolated town in the middle of the Australian desert, releasing an insidious parasite that attacks the brain of all creatures including humans, making them disorientated, unnaturally strong and violent. Sargeant Jo Sharp, readying for a return to the big city beat, wakes to find the township, her family and friends falling victim to an evil that is spreading faster than it can be contained.",5.464,0,0,92,12/9/2020,4.3,24,FALSE,"['Science Fiction', 'Thriller']",['Three Feet of Film'],['Australia'],['English'],Released
502425,Escape from Pretoria,Escape from Pretoria,en,"South Africa, 1978. Tim Jenkin and Stephen Lee, two white political activists from the African National Congress imprisoned by the apartheid regime, put a plan in motion to escape from the infamous Pretoria Prison.",31.153,2431995,0,102,3/6/2020,7.246,1201,FALSE,"['Drama', 'History', 'Thriller']","['MEP Capital', 'Momentum Pictures', 'Hamilton Entertainment', 'South Australian Film Corporation', 'Arclight Films', 'Particular Crowd', 'Spier Films', 'Enriched Media Group', 'Premiere Picture', 'Footprint Films', 'Beagle Pug Films']","['Australia', 'Canada', 'South Africa', 'United Kingdom', 'United States of America']","['English', 'Français']",Released
611740,Danur 3: Sunyaruri,Danur 3: Sunyaruri,id,Risa must have a normal life like other girl. Risa closes her sixth sense. She cannot see Peter and friends now but strange events starting to happen.,1.961,0,0,89,9/26/2019,6.7,6,FALSE,['Horror'],"['MD Pictures', 'Pichouse Films']",['Indonesia'],['Bahasa indonesia'],Released
605193,Honest Candidate,정직한 후보,ko,"Sang-sook is a competent politician who captivates the public with all kinds of nice words. One day, Sang-sook visits her grandmother who lives in the isolated house. But when she returns home, she finds out that she is not able to lie anymore.",8.272,10468890,0,104,2/12/2020,6.2,25,FALSE,"['Comedy', 'Fantasy']","['Next Entertainment World', 'Soo Film', 'Hong Film']",['South Korea'],['한국어/조선말'],Released
639247,Dreamkatcher,Dreamkatcher,en,"Gail is forced to come to terms with Josh, her new stepson, at a remote country home. After stealing an evil talisman from a mysterious neighbor, Josh has sinister dreams of his dead mother, who commands Josh to murder Gail. When Josh's dad returns, he and Gail suspect that their son has been possessed by an ancient, bloodthirsty spirit. Is it too late to save Josh's life — or their own?",12.604,375836,0,85,6/24/2020,5.2,112,FALSE,"['Horror', 'Thriller']",['Taylor Lane Productions'],['United States of America'],['English'],Released
630766,A Night of Horror: Nightmare Radio,A Night of Horror: Nightmare Radio,en,Rod leads a radio show dedicated to horror. Until suddenly the announcer begins to receive strange calls from a child who desperately asks for help. At first thinks that it is a bad joke until he discovers that this is not the case. These calls hide a dark secret…,9.736,0,0,100,2/6/2020,5.7,93,FALSE,['Horror'],['Black Mandala'],"['Argentina', 'New Zealand']","['Español', 'English']",Released
778363,Truyền Thuyết Về Quán Tiên,Wartime Flowers,vi,,0.6,0,0,0,11/12/2019,0,0,FALSE,"['Drama', 'War']",[],['Vietnam'],['Tiếng Việt'],Released
575088,Baba Yaga: Terror of the Dark Forest,Яга. Кошмар тёмного леса,ru,"The young family who moved to a new apartment on the outskirts of the city. The nanny hired by them for the newborn daughter quickly gained confidence. However, the older boy, Egor, talks about the frightening behavior of a woman, but his parents do not believe him. The surveillance cameras installed by the father for comfort only confirm everything is in order. Then one day, Egor, returning home, finds no trace of either the nanny or the little sister, and the parents are in a strange trance and do not even remember that they had a daughter. Then Egor, together with his friends, goes in search, during which it turns out that the nanny is an ancient Slavic demon, popularly known as Baba Yaga.",27.703,1398488,0,96,2/27/2020,6.4,311,FALSE,['Horror'],"['QS Films', 'Non-Stop Productions']",['Russia'],['Pусский'],Released
606154,The Tunnel,Tunnelen,no,"When a truck crashes inside a tunnel, people on their way home for Christmas are brutally trapped in a deadly fire. With a blizzard raging outside, and the first responders struggling to get to the accident, it's every man for himself.",16.429,0,0,103,12/25/2019,6.4,268,FALSE,"['Thriller', 'Drama']","['Handmade films in Norwegian Woods', 'Nordisk Film Norway']",['Norway'],"['Norsk', 'svenska']",Released
446893,Trolls World Tour,Trolls World Tour,en,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",56.566,49276818,90000000,90,3/11/2020,7.321,2061,FALSE,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure', 'Music']","['DreamWorks Animation', 'Universal Pictures', 'dentsu']","['Japan', 'United States of America']",['English'],Released
522162,Midway,Midway,en,"The story of the Battle of Midway, and the leaders and soldiers who used their instincts, fortitude and bravery to overcome massive odds.",50.469,127400000,100000000,138,11/6/2019,7.1,2338,FALSE,"['Action', 'Drama', 'War', 'History']","['AGC Studios', 'Centropolis Entertainment', 'Street Entertainment', 'Entertainment One', 'Starlight Culture Entertainment Group', 'Shanghai RuYi Entertainment']","['Canada', 'Hong Kong', 'United States of America']","['普通话', 'English', '日本語']",Released
430155,Coma,Кома,ru,"A young and talented architect comes to his senses after a horrific accident only to find himself in the odd dystopian world. A world that is filled with the memories of all current coma patients. Just like a human memory this world is fragmental, chaotic and unstable. This is COMA: icecaps, rivers and cities can all exist in a space of a single room and laws of physics are no longer laws as they can be bent.",32.855,2363584,4000000,110,1/1/2020,6.396,501,FALSE,"['Science Fiction', 'Adventure', 'Action']","['Fresh Film', 'Cinema Foundation of Russia', 'Mars Media Entertainment', 'Big Cinema House', 'Argunov Studio', 'Central Partnership']",['Russia'],['Pусский'],Released
1140135,Bad Blood,Kẻ Ẩn Danh,vi,"Tells the story of Lam - a man who used to be a gangster but lost his memory and now hides like an ordinary person, making a living by manual labor. Lam lives with his wife - Hanh and her stepdaughter Hien. Hien still has not accepted the love of Uncle Lam for her. Hien grew up impulsive and was seduced by Tien - a hypocritical young man who lured girls into brothels to become prostitutes. Throughout the film is the journey to find Lam's daughter.",2.059,0,0,0,8/25/2023,8,2,FALSE,"['Drama', 'Action', 'Family', 'Comedy']",[],['Vietnam'],['Tiếng Việt'],Released
663509,Kaiji: Final Game,カイジ ファイナルゲーム,ja,"Kaiji (played by Tatsuya Fujiwara) is about to have his life changed. The thrill is beyond anything he, or most people, have experienced. The adventure is not without risk and danger however. He is given four games, which are challenges, and include life and death situations. The film follows its prequels and things will get both mental and physical.",4.754,0,0,128,1/10/2020,6.5,25,FALSE,"['Action', 'Drama', 'Thriller', 'Mystery']",[],['Japan'],['日本語'],Released
526007,The Night Clerk,The Night Clerk,en,"Hotel night clerk Bart Bromley is a highly intelligent young man on the Autism spectrum. When a woman is murdered during his shift, Bart becomes the prime suspect. As the police investigation closes in, Bart makes a personal connection with a beautiful guest named Andrea, but soon realises he must stop the real murderer before she becomes the next victim.",24.922,0,0,90,2/19/2020,6.2,698,FALSE,"['Thriller', 'Crime', 'Drama']","['Highland Film Group', 'WulfPak Productions', 'Saban Films', 'Convergent Media']",['United States of America'],['English'],Released
821072,Tôi Là Não Cá Vàng,Tôi Là Não Cá Vàng,vi,,0.6,0,0,0,6/5/2020,0,0,FALSE,"['Family', 'Comedy']",[],[],[],Released
675308,Lingering,호텔 레이크,ko,"When Yoo-mi searches out her mother's friend at a hotel to drop off her younger sister, she falls into unexpected mystery and horror.",6.055,0,0,100,4/29/2020,5.8,18,FALSE,"['Horror', 'Mystery']","['Indiestory', 'Smile Ent.', 'Union Investment Partners', 'ES Pictures', 'Korean Film Council']",['South Korea'],['한국어/조선말'],Released
477036,The Sonata,The Sonata,en,"After a gifted musician inherits a mansion after her long lost father dies under mysterious circumstances, she discovers his last musical masterpiece riddled with cryptic symbols that unravels an evil secret, triggering dark forces that reach beyond her imagination.",5.676,0,0,88,11/15/2018,4.7,46,FALSE,"['Horror', 'Thriller', 'Mystery']","['CTB Film Company', 'Tasse Film', 'ARRI Media', 'Featuristic Films', 'The Project']","['Russia', 'France', 'United Kingdom', 'Latvia']","['Français', 'English']",Released
657561,The Wishmas Tree,The Wishmas Tree,en,"A young possum's misguided wish for a white Wishmas not only freezes her entire hometown of Sanctuary City, but also threatens the lives of all who live there. Before the magical Wishmas Tree dies, she must undertake a perilous journey into the WILD; battling self-doubt, ghostly predators and ultimately, Extinction itself, to reverse the damage she has caused and save her city.",11.049,0,0,90,2/27/2020,6.3,73,FALSE,"['Animation', 'Family', 'Adventure', 'Action']","['Like A Photon Creative', ""Odin's Eye Animation"", 'Universal Pictures (Australasia) Pty Ltd', 'Pony Up Picture Studios']",['Australia'],"['Deutsch', 'English', 'Español']",Released
602147,Inheritance,Inheritance,en,"The patriarch of a wealthy and powerful family suddenly passes away, leaving his wife and daughter with a shocking secret inheritance that threatens to unravel and destroy their lives.",22.233,0,0,110,4/30/2020,6.3,547,FALSE,"['Drama', 'Mystery', 'Thriller']","['Highland Film Group', 'Ingenious Media', 'Southpaw Entertainment', 'White Comet Films', 'Vertical Entertainment', 'DirecTV']",['United States of America'],"['English', 'Français']",Released
563067,Fukushima 50,Fukushima 50,ja,Workers at the Fukushima Daiichi facility in Japan risk their lives and stay at the nuclear power plant to prevent total destruction after the region is devastated by an earthquake and tsunami in 2011.,20.292,7494243,0,122,3/6/2020,6.4,156,FALSE,"['History', 'Drama', 'Action']","['Shochiku', 'KADOKAWA']",['Japan'],['日本語'],Released
611652,Stare,シライサン,ja,"Dead bodies with eyeballs ruptured are continuously found. Their direct causes of death are heart attacks and they acted like they were possessed right before their deaths. Mizuki is a university student. Her friend dies in front of her. Meanwhile, Haruo’s younger brother dies. Mizuki and Haruo begin to investigate together. They learn that Eiko holds a key to the mystery. Soon, Eiko's eyeballs rupture and she dies by a heart attack. Before she dies, she mentions the word ""Shirai-san.”",4.12,0,0,98,1/10/2020,6.4,8,FALSE,"['Horror', 'Drama', 'Thriller', 'Mystery']",['Shochiku'],['Japan'],['日本語'],Released
664511,Classic Again,จดหมาย สายฝน ร่มวิเศษ,th,"In a love triangle that miraculously mirrors her mother's romance years ago, a young woman let's her heart lead.",7.624,0,0,123,2/6/2020,6.8,9,FALSE,"['Drama', 'Romance']","['CJ Major Entertainment', 'fukduk production', 'Wizard Productions', 'MM2 Entertainment']",['Thailand'],['ภาษาไทย'],Released
1008042,Talk to Me,Talk to Me,en,"When a group of friends discover how to conjure spirits using an embalmed hand, they become hooked on the new thrill, until one of them goes too far and unleashes terrifying supernatural forces.",141.893,92000000,4500000,95,7/26/2023,7.194,2443,FALSE,"['Horror', 'Thriller']","['Causeway Films', 'Metrol Technology', 'Screen Australia', 'South Australian Film Corporation', 'Bankside Films', 'Head Gear Films', 'Adelaide Film Festival Investment Fund']","['Australia', 'United Kingdom']","['ελληνικά', 'English']",Released
638483,Eyes on Me: The Movie,아이즈 온 미 : 더 무비,ko,The first solo concert of K-pop girl group IZ*ONE screened in theaters.,1.803,0,0,104,6/10/2020,7.9,16,FALSE,"['Documentary', 'Music']","['CJ Entertainment', 'CJ CGV', 'CJ 4DFLEX']",['South Korea'],"['日本語', '한국어/조선말']",Released
520946,100% Wolf,100% Wolf,en,"Freddy Lupin, heir to a proud family line of werewolves, is in for a shock when on his 14th birthday his first 'warfing' goes awry, turning him into a ferocious poodle.  The pack elders give Freddy until the next moonrise to prove he has the heart of a wolf, or risk being cast out forever.  With the help of an unlikely ally in a streetwise stray named Batty, Freddy must prove he's 100% Wolf.",19.514,9750139,0,96,6/26/2020,6.1,285,FALSE,"['Animation', 'Family', 'Fantasy']","['Flying Bark Productions', 'Screen Australia', 'ScreenWest', 'ReDefine', 'Studio 100', 'Siamese', 'Create NSW', 'Lotterywest']","['Australia', 'Belgium']","['Dansk', 'English']",Released
507441,Sea Fever,Sea Fever,en,The crew of a West of Ireland trawler—marooned at sea—struggle for their lives against a growing parasite in their water supply.,22.99,0,0,95,6/12/2020,6.3,449,FALSE,"['Thriller', 'Horror', 'Drama', 'Science Fiction', 'Mystery']","['Epic Pictures Group', 'Frakas Productions', 'Bright Pictures', 'Fís Éireann/Screen Ireland', 'Creativity Capital', 'Fantastic Films', 'Flexibon Films', 'Makar Productions', 'Pandastorm Pictures', 'Scandinavian Content Group']","['Belgium', 'Ireland', 'Sweden', 'United Kingdom']","['English', 'Gaeilge']",Released
524247,The Intruder,The Intruder,en,A psychological thriller about a young married couple who buys a beautiful Napa Valley house on several acres of land only to find that the man they bought it from refuses to let go of the property.,23.169,40600000,8000000,102,5/3/2019,6.1,545,FALSE,['Thriller'],"['Hidden Empire Film Group', 'Screen Gems']",['United States of America'],['English'],Released
526052,Becoming,Becoming,en,"A couple on a road trip through America encounter a terrifying dark force older than the country itself. An evil that transforms loved ones into someone terrifying, the entity has left a trail of murdered families going back hundreds of years.",9.037,0,0,98,4/16/2020,5.4,63,FALSE,"['Science Fiction', 'Drama', 'Thriller', 'Horror']",['Gravitas Ventures'],['United States of America'],['English'],Released
639250,The Voices,The Voices,en,"Angry and upset after a sudden breakup with her fiancé, Grace Crawford seeks sanctuary at the remote home of her sister, Catherine. It becomes clear that Catherine is suffering from paranoid schizophrenia, much like their late mother, who had taken her own life. While coming to terms with this heavy realization, Grace also uncovers another terrible little secret that has her struggling to maintain her own sanity and ultimately scurrying to save herself and her family from further harm.",4.526,0,0,96,7/3/2020,5.3,22,FALSE,"['Horror', 'Thriller']",['Three Tales Productions'],['United States of America'],['English'],Released
619592,Force of Nature,Force of Nature,en,A gang of thieves plan a heist during a hurricane and encounter trouble when a disgraced cop tries to force everyone in the building to evacuate.,21.169,638221,15000000,91,7/2/2020,5.2,485,FALSE,"['Action', 'Adventure', 'Crime', 'Thriller']","['Ingenious Media', 'Blue Box International', 'FON Film Production', 'Force of Nature Film', 'Grindstone Entertainment Group', 'Pimienta', 'River Bay Films', 'SSS Entertainment', 'Way Down East Entertainment', 'EFO Films']","['Puerto Rico', 'United Kingdom', 'United States of America']","['English', 'Español']",Released
661007,Pee Nak 2,พี่นาค 2,th,"Peace has returned to ThammaNakanimitr Temple after Monk Nong, Monk First and Monk Balloon completed the mission to fulfill their pledges and won the battle with the ghost of Nak Nont.",5.092,0,0,114,2/20/2020,5,3,FALSE,"['Horror', 'Comedy']",['Five Star Production'],['Thailand'],['ภาษาไทย'],Released
686245,Survive the Night,Survive the Night,en,"A disgraced doctor and his family are held hostage at their home by criminals on the run, when a robbery-gone-awry requires them to seek immediate medical attention.",17.708,0,0,89,7/9/2020,5.009,214,FALSE,"['Action', 'Thriller']","['SSS Entertainment', 'SSS Film Capital', 'EFO Films']",['United States of America'],['English'],Released
385103,Scoob!,Scoob!,en,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",28.636,28600000,90000000,93,7/8/2020,7.1,1616,FALSE,"['Animation', 'Comedy', 'Family', 'Mystery']","['Warner Bros. Pictures Animation', 'Warner Bros. Pictures', 'Atlas Entertainment', '1492 Pictures']","['Canada', 'United States of America']",['English'],Released
97051,Would You Rather,Would You Rather,en,"Desperate to help her ailing brother, a young woman agrees to compete in a deadly game of ""Would You Rather"" hosted by a sadistic aristocrat.",17.784,0,0,93,2/8/2013,6,868,FALSE,"['Thriller', 'Horror']","['Periscope Entertainment', 'Social Construct', 'Dreamher Productions', 'Lambrick Foundation, The']",['United States of America'],['English'],Released
759413,Without a Body,Without a Body,en,"After moving into a run-down farmhouse with his two daughters, a skeptical author seeks to uncover a sinister past that haunts the house and terrorizes his family.",1.4,0,0,90,10/27/2020,0,0,FALSE,['Horror'],[],[],[],Released
719511,Invisible Evidence,Bằng Chứng Vô Hình,vi,"After being injured in a car accident, Thu - a blind girl came to the police to report the incident that she believed had become a murder. But another person comes forward and reports something entirely different. Both are being watched secretly by the assassin, so he can kill the witness. Will she figure out what's going on and stop him before it's too late?",0.75,0,0,100,7/10/2020,4.7,3,FALSE,"['Thriller', 'Action', 'Mystery', 'Crime']",['CJ HK Entertainment'],['Vietnam'],['Tiếng Việt'],Released
658450,Low Season,สุขสันต์วันโสด,th,"When her ability to see ghosts ruins her love life, a heartbroken woman seeks solace at a mountain resort, encountering several fellow lonely singletons.",2.817,0,0,125,2/13/2020,6.6,11,FALSE,"['Romance', 'Comedy', 'Horror']","['Sahamongkolfilm', 'The Pipaltree']",['Thailand'],['ภาษาไทย'],Released
